title,soldprice,solddate,bids,link
Apple iPhone 13 Pro Max - Space Grey - Excellent Condition,428.0,2024-08-19,25 bids,https://www.ebay.co.uk/itm/256603732435?_nkw=iphone+13&epid=9063092121&hash=item3bbec639d3%3Ag%3AUw0AAOSwsJpmZMkZ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlE9ZG0AeN4qtAZx7Ky0PNUrOJw%2FTCLYu9q3tZ5cubcxL2CyftkYiWVjc91SEW4YSsmLnaQ%2BQHBt7nWR7pXDO6neOr3gJIDLYkMHHuR36e94IAqcEVi1CbGAvBorRvDdBYIhITn%2BBvMGuWBGMf07ggADa16iE0Q4era4pnzToW6ySgpFjXd1OY1iASj0Hl1FY5hW%2B0F3XFtLK6C9FgmTcdW337fKHXlQQoue9bbkz6mUg%3D%3D%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Unlocked),300.0,2024-08-19,20 bids,https://www.ebay.co.uk/itm/365062162324?_nkw=iphone+13&epid=15049284865&hash=item54ff668794%3Ag%3A418AAOSwg-Rmuid-&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlSHZVXCnNzXmfK7a3wIz7oyvVUXo8IuipRbH93HAHnk32Hj0GUjc78UC2M14FmIdjhaHpi8v80heVcep91lniisg5ruWqfvg1Ljvt1d3JKUd2Z8Jvg4jLdxngadix%2FEE0vPcUGWEAYz2dxltgAQlTx99Dwn%2FvzGgIdZPXokyOawfd%2BC6OY6eXF4ggUPcMnq0qG07JIANLIdYHLfKd0qqWVW%2BGcfMWl7R0QpuUCels%2FYg%3D%3D%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Pink (Unlocked) 86% BH - GOOD CONDITION  🚚💨 📦,510.0,2024-08-19,30 bids,https://www.ebay.co.uk/itm/375589692888?_nkw=iphone+13&epid=15049284953&hash=item5772e3e5d8%3Ag%3ATNsAAOSwsUdmu0nH&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkSdp4wGFV0yBoRszP06EdLXJNjYqHeH%2BLdZE1MsjBwCkcBZGtDdyoBn%2Bw08%2BbkUpony5bFphuWLemqe9rLeoL7muxP2jEWN68i%2BnriP9ojsSf4O2glG0170S8H2HS7%2F%2BPuaQnk9ITVkS%2F58gBwUYcBCslWiGmVolhDZR1Nttme1PQWvfQta4TfYtjRngycyE%2FT7UPhywVNRQ33jWVXEm2eNnUEpyxvcjwCfEl8JI0SoExP4i3kHnGFrOBUgc4hBrUZJcPzidVH443%2F8ZB0BtWN%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
iphone 13 pro 128gb pine green,300.0,2024-08-19,12 bids,https://www.ebay.co.uk/itm/387295661236?_nkw=iphone+13&hash=item5a2c9eccb4%3Ag%3AbPsAAOSwPnpmqMdF&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKl1d%2Bd8X8FP7hTFhfrj7C718i1Jy%2BKBvQVyMtGeyvUycBIDUloIzTP2Ro7gzdLiwPOb8XUdrM5pd8ppEs7RUSINixY1L0wXOHhYoiar55n2GIt3Yie5yWyXWSAeOcE6I6vMOCmLIOEkhCiVJgeDPzQ8AMOFjMUbnipW0WeRnzFVgkFXFdH4Rzg%2FTYbsjBsJ7qKawgNw4IK%2B7Vck1xIpGpBtG90ccjs%2BUCKfPMoQebxShw%3D%3D%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Graphite (Unlocked) A2643 (GSM),340.0,2024-08-19,8 bids,https://www.ebay.co.uk/itm/305728440546?_nkw=iphone+13&epid=8049288697&hash=item472ed5c8e2%3Ag%3AGXAAAOSwMi1muood&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm%2BS6xOpIcSu1eVjShU5iTE7s7AV7D%2BWUtkgXOqVYrFW98m7p%2FLoLPlTkIz9K6iq3aHkmOPwB3p58QcSPPqzpFARohKM9g56U%2FLyeGxZ0cTozGtxvls4Mi7UPTe5pIlKZnpZxzmAa%2Bg05QwWrq1bo114fh%2BFTx0ktIFjxJ3aMcLuRk8WztOK7Y9FkL3yMNxBL3%2FH2WtgmPhKoFqqxisKldRRJpXR%2F7OVV6R06TJdeWytQ%3D%3D%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight - Sim Unlocked - ✅,408.0,2024-08-19,11 bids,https://www.ebay.co.uk/itm/286014316347?_nkw=iphone+13&epid=17049280668&hash=item4297c81f3b%3Ag%3ASVwAAOSwpQVmsf4k&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmkUdd8ig0A6sM2NoIdzxFjfLwKfFDDfnXdDQM79BY10357lidpa5VDOJE09rm28RdofVku4CjwKhNhWTp3uYI4XrT9bOvQJFSgAMUQ2LasO75HalBgunaVc2Ln3VMj2kCXURSGToUTz6Pd%2FZQUqA%2FbSytEaiTchxTf3szTA2zBaFrwM4rgm%2FYwk07rBR9Z7IlF7KbO5iMFFdE8RaU4Xel744%2BM2N%2BQMbojGUItkYuD0SKrNf%2F06NTGiLSjGcUFVBI9SDCJ1a46etuJQZsImSGb%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Graphite (Unlocked),370.0,2024-08-19,26 bids,https://www.ebay.co.uk/itm/256601233907?_nkw=iphone+13&epid=28049285645&hash=item3bbea019f3%3Ag%3A4GEAAOSwSUBmugGa&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmo1dDBc56zYtyVXor0iAq7RKAelSxnQshrTBaHxnBeC8c0e%2FjKKivwtnNRhpI7kszWETjj8iBO5UIXJbQgEaUDXsnDJsbd0O3fWzkblrklx5dSJBz0w26TRu1oPsQFLBpGX%2BgsyzCiRomD5KWYDqiR9APge1797nXf37rjDs6jGyHSN1WgHrNTSumRD7jHbLN4U3YIwRJ4qEsFV34Jxxc%2FLZYdfkxPZBNxXSl7E264vzMh1m9JNBmMadlX5rkIx2sd6A0DTjH8TiDi4uOncdve%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Green (Unlocked),310.0,2024-08-19,10 bids,https://www.ebay.co.uk/itm/276591360578?_nkw=iphone+13&epid=16052764082&hash=item4066213a42%3Ag%3ASowAAOSwv1FmkoF5&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn%2Bx1N7ziMKGcbJBtPmtfjj9KEd3aVgOCekWKnxKBMcF%2FyhjddOnUlu8XAju5PedO6aMoW519Sr9TcP%2BW41vlALqF6XBNfUUaITrejcqF3fIa95xHzMdzRNq4qZhRtvyUroaUv2s7i1aoyUizyyc1sybOBfIulvIesE%2FxoBrC%2FCqZC0ESCq4XS3J7zlVdtBH763oRF8Z5N4WVf2dCWHaO6QXHwYEua31s%2BmytP00gIvOA%3D%3D%7Ctkp%3ABk9SR7Tp-J-2ZA&LH_Auction=1
Apple iPhone 13 128GB Blue Unlocked - Good Condition BH 88% + Box,265.0,2024-08-19,23 bids,https://www.ebay.co.uk/itm/326232956954?_nkw=iphone+13&epid=12049274306&hash=item4bf4ffe01a%3Ag%3AGDEAAOSwPthmvIrT&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm7i87%2BMAMoAw%2FE2LQn49GgYUyweon741KyGtTheSJSdYl3yRk4H5iEf%2BqiceE4EWbM9lxJE%2F1r16ctiDRJccvb7xlfHAnwiVZJLML3RIvvmzvo1zlWKVOujjg2y4E2P0jDgXaK6p%2FUP6OG4d9YCm5ys0RBAHw80ZzlOA0EzdFWZz5Sa%2FrlQgIIUoSBicsMVyuiVxiWS2Ek3coDG6NStXJb3Snqx%2BVYKRbR0or6Fc%2F7wg%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max 128GB Green - Excellent Condition BH 96% + Box,481.0,2024-08-19,34 bids,https://www.ebay.co.uk/itm/326232947622?_nkw=iphone+13&hash=item4bf4ffbba6%3Ag%3Ac0sAAOSwbY1mvIeV&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmTbtAdF4O3qo4LtE8vE4X2g9sSfUhTVtPHy2Rc0E4S8kBoZdGi%2BNcbs5hfgKeDBAweRe1lAdqkf7%2BqCGvNkRH%2B3SVm4k2SMTXNjLuNqyNpQx4FjaIJRQmGbKxixQoU--biVAdb6wflcZyXADzc7VnSAAZu%2FWnwFtwRNb2bjuK0%2BAHMbflocBuAmCAvGckHVDtNuIJ5hKVG%2FIbmLIfe42oZ%2FxWpCUrNBMT6NoDKooUh7XdROl63eFHOBNjonZYKlOBmQEnMd5NBIE2UYVMyJVNW%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Gold (Unlocked),345.0,2024-08-19,1 bid,https://www.ebay.co.uk/itm/145959136841?_nkw=iphone+13&epid=6049292520&hash=item21fbd7ae49%3Ag%3ADHoAAOSw0IFmtaZo&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmGLQ6NtVLOP4KGtRemQWdDJuXaVBnGyls%2FnUIiOzfISXc7zTRWO11nlzakNohtrKYmLJPK3z%2FQOeyu%2BwEMxEopvOGP5d0hWTok3fxQVnqJkD39oBKaRvZZrNkU00uAEZSY1mrl%2FyhPisHWzjRclTCK3a17Q%2F60irgG4CBKcLfY8RxjAHeidMD2paTUmaXL7Y3ICXdAyaf8j5M%2Bfd4WG3pC933yrMJIW%2FfM%2BYaT7qxSuw%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Used Apple iPhone 13 Pro - 512 GB - Graphite (O2) with original box. VGC,375.0,2024-08-19,1 bid,https://www.ebay.co.uk/itm/296639373934?_nkw=iphone+13&epid=9049292051&hash=item451115a26e%3Ag%3AFEkAAOSwF5tms60r&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnee5l0TyXien9nND3K6GoAWXKCXxcllcf34YFr1wv59lHUevnKZ5bXkRsKXEsvjXOJ3oHQxcwg53WtW0RZV0Y7WgBzUDvOAqER--R1zPVuVqxmqmyUMGpCNxf3EaaXaKNY0Cru2vPMJcuIc9PJwb6UpQIvhsK8Y1RMIL%2FoxNbrNtjDxBWvVMpQ%2FtGZ%2FOooNFIc%2Fo3xF5jnXYIF%2BmwHulL6IDqIGgoVTxKUMRU%2BOwd4aueXLYFtGoxwQZmua1aTaRb9JM1ggYpdQUKUgBAfR%2Bfn%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
"Apple iPhone 13 - 128GB - Starlight (Unlocked) - Brand New in Box, Never Used!",430.0,2024-08-19,6 bids,https://www.ebay.co.uk/itm/226299721398?_nkw=iphone+13&epid=22049282510&hash=item34b083b6b6%3Ag%3A%7EPEAAOSwkuJmutHw&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmqjJXqzzAI9CMw%2BOgiupWXqDQb2Xfs%2FiJLHRqNqS3cmDXl4W9JhKzErO5IpFghV7X8gUJCAvrBFDqK0HdkdcZ3V%2FNh2coP7W05pmcujUayFLpxNz%2BjnJr%2FY%2BktYqTtWE0AhLXxJrXsxisb6Cdy4y45GXvsE51ZeE8yxYqrCGMTXWYgYH4J5IZIUJKQnNsOU%2Byzpq6TVJMDv0D4lSpkgy2xO7CNSeqyDTQb4ZZqGazD3A%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 mini - 128GB - Midnight (Unlocked) A2628 (GSM),144.0,2024-08-18,10 bids,https://www.ebay.co.uk/itm/387299367396?_nkw=iphone+13&epid=14049280237&hash=item5a2cd759e4%3Ag%3AalIAAOSwHRpmvntJ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlxaZcOKVGdzbnkC%2FqUqeGH4pC1gfPDAZRbECP4AVt45T56KbOIWZGdj5%2F1dJlIuvJN2V1PN0vQdpDgu8I5tUV8xmQzbmIewx7PqqGYUt0UwonUyiC8IFSXLUDf04mbRZLJTRRyNiLGb8PJgESwR2HBb4a5PPY25cjDp7y7j3RNCDyQncnqIOtZrVX09duj%2Bdrl7cBeICs9cWI7Ut4aFp%2B%2FQj96RWeTeQ5aGAqxHFtTojD%2B6DysjepCqpa8kLs3M%2B33zm%2BrwLPC0st%2B6waGqXfn%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
"Apple Iphone 13 pro max 256g space grey unlocked, full working order.",482.0,2024-08-18,42 bids,https://www.ebay.co.uk/itm/355940395743?_nkw=iphone+13&hash=item52dfb36adf%3Ag%3Aq14AAOSwcatmthGd&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnJDlNsRJvwVIOIEYx8OHXLkaJMEpKOqmeUlwUXdxGGlxGoONq9DRwOm31JS%2FhFn7Up8rxAIN%2FfPpGRbUEGrKuTLAaAU5Y%2FRobyAd3wubqhGAL4OX8jQXqff9YKB6PGwhRWZ1R2eK99UOeQ2hW4MAosiugDFEj1l5UhVL9vbkoHsTsD9XDIc%2BVhZ4Np9tDZ9vw2yUMpq7x%2Flhc2HTfTUq2%2BMaiHWFnD8zQs6mwKTS0Stw%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Sierra Blue (Unlocked),522.33,2024-08-18,35 bids,https://www.ebay.co.uk/itm/196554792204?_nkw=iphone+13&epid=24049281138&hash=item2dc3941d0c%3Ag%3AdWoAAOSwUaNmuHUL&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlijFO47TYmHbAnIcEZoILcRUQfUJwkBFnSfC15y8D9BOTd1bsmh%2B1t13nHEIRCp5XlBrR%2BfxZni%2FcYKlx7aU7XPQgwTFNAVloWTKojp60%2F6Hlttv2qpZXHnNl%2FqdK0YX2mmneqLXs9SACzqFEG6pTo3amKIf%2F4P7fzDjGeQHO%2F5zhGlFktkPPjBJay0PuFOA5wz65b9LCX1vli1Tk865d5cMkYxJtigVHlHjUyN2ThSp3lRzQBVyKm2MDPFyjKDNR5gDsenQ4lE9SEEeBg%2B6ch%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Brand New UNOPENED Apple iPhone 13 - 128GB - Green (Unlocked),395.0,2024-08-18,17 bids,https://www.ebay.co.uk/itm/256600278604?_nkw=iphone+13&epid=16052764082&hash=item3bbe91864c%3Ag%3Ad4QAAOSwnLRmuNI%7E&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlznDxJmUxOy%2F93W1h28fro6mYcSSM7DJMzk7dij69Olo0k7pq64EZSZRRY8B4bTBwdFKBAt6clTwiZgSHs%2FXGDn8uN57UuDIZ2x6otudAnL4Tbx9MSc21u5rzPDsPjpf4TVDj2o2oLM4sICwyYpI9LcYspf7LXarZvhibFGEJyfIFSoImKRX4FByICBhrXe%2BXdWJxIblclkwzNHkYHSkeIm5Eyy%2FECo58zpaglu2gdAZmkfQNXOprckb9Rv3BIf9wHwRtGePC7xRRcFjAnrdzW%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Sierra Blue (Unlocked). Mint Condition!,371.0,2024-08-18,37 bids,https://www.ebay.co.uk/itm/135195044095?_nkw=iphone+13&epid=28049285691&hash=item1f7a40a8ff%3Ag%3A17EAAOSwaPNmr7Ba&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnI6d0FP3Ytnbliawj51B1wRCqallvgwVBsGGbo1tmo6%2BYYSJE3NrXFdjzUQU9f6jTFTI9zpsKLTeC0MLQfYVdpfIHk1Ku3z2W076kigvsJSBjsGsHJzaUIb%2FR%2BpBA7FvupWH2HsC0YqSwbZYu85C4sr8jVA%2BV%2FNwKQI855qOfvcZHT2PNmjyf5FxylOURLSzplWQxdwSLcnufVxYz2%2FThHFQlLZzmY%2Bpv3KHFdUqPIBA%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
iphone 13 pro 128gb unlocked,390.0,2024-08-18,17 bids,https://www.ebay.co.uk/itm/335526870679?_nkw=iphone+13&hash=item4e1ef5be97%3Ag%3A0TwAAOSwvg1muRHJ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkG0ZnVY7fRIAlv1kHNN%2FzbUU2oM7OfVFu8w5sDcAkbZAndW9zCuX1lMxxTi557acl5ghBF2%2BsioAga%2FimF86QF6P6zXfeShr%2BcRk%2Fzc2L1SXGTl4bgjXd6UxQySAfhBqtqdViP1IKycsUkk3rP8qbGVM85C1pwHmCB9HYIDtUWpyLOgt197%2BOXHQEerrzAazrlYsixkngWWI59qM4TnXluLRY2uQNCDw5Bi52QsO7FKg%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
iphone 13 pro max 128gb unlocked,432.0,2024-08-18,43 bids,https://www.ebay.co.uk/itm/335526867334?_nkw=iphone+13&epid=4052765113&hash=item4e1ef5b186%3Ag%3A0TwAAOSwvg1muRHJ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmBX0lRtBT2tTiVZqZmr7a%2BvM6pGSUqhAC3xiNgOl1hP5KOH6rhDtn5xSMzOnlTN2vyZvzrisI5p2mcm5GMKVmshxgbGoLu0y9MfpszB3CK8ui2rJqfcWZd0o0H94Ky7vcbqqp79vdwpzXcOR8zARCg%2FuaOP%2BnNN%2BsEw26IK1%2BpKZpZORoZpNOUFRsxg8nXFHuME1erkr8TLXNNCUcBeUD6MqJ%2F3mcrmPL3hwLp9EJp%2Fg%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
"Apple Iphone 13 256GB pink, unlocked, perfect condition any network",323.0,2024-08-18,14 bids,https://www.ebay.co.uk/itm/156350462884?_nkw=iphone+13&epid=8049288651&hash=item246736bba4%3Ag%3AMeYAAOSwOdVmt5rJ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmzNgS6SFsT7XCw5XxHgKcPzhkdu7cTFtGl9XLqhUX7dSaJqOLkvYjsWI4q90L8SszZAn6kNq07pVTUoMhrOpl8ohI7jU4m%2FlFseI9ZQyXonaxL3J%2B46PghMz4uXQy56lotFVPPLehT%2BstnSXQNRU1ps2W6SOw1g8xB0XLvRJvqhDwFYETElrg%2BxliOb3ik58uhLZ2kZ83LQv80xfLqM92SZzrQqFrR8Ddb7YToFl3QGw%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Blue (Unlocked),310.0,2024-08-18,27 bids,https://www.ebay.co.uk/itm/226288571985?_nkw=iphone+13&epid=12049274306&hash=item34afd99651%3Ag%3A3y4AAOSwTXpmuQzT&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk4%2BLm4B0%2FKXV5iG9coIF%2BmbTmJFF6dLdDibZtW%2BKlbneCuNFmEi1yw8b3lpE6NO2BN13dHEYsiHvXxt6mzNOIACZftb7OFBumCRIdl9Y4PbolTl3rCkEC36Dtx8M3J0IdskD%2F7T5fvZsrPB4xxra12W3YBLZLLKVftL8mfBJmFACYTIwN%2FU4sR%2BbA6v11Rd7AgM2aAJz%2FvUU1b0OGGCIkij79w4Vxk2niMsH7Z98aEjg%3D%3D%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 (PRODUCT)RED - 128GB - (Unlocked),240.0,2024-08-18,1 bid,https://www.ebay.co.uk/itm/335530135485?_nkw=iphone+13&epid=2320328669&hash=item4e1f278fbd%3Ag%3A0AQAAOSwGGNmvBM6&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm5crsOR13GHP%2FiV8GzfZe5zJuc%2FQX9cY3RRmu8d4Zaz6m2xXaXMwBc74wbOVxQ9D1EQprbBUkQhDNjJxI84cYE%2Br%2BpiRFYo2NIV1%2FuhDQYihX26cdlIrvhu7PFgYQUfZoBHyPtdAYLOXr15P6G%2FyfrSTUMjvJrYwqqr9SbZw1RHE4YU3fCcV9frnj%2FCriIiFDit5H1YHxkp5CQyHGswx4QzsekWwwV4N2AglO5enSRgSBpK3vQQxpB3hvB3wrDEncWyf60JAnTbyeVrCyh91xP%7Ctkp%3ABk9SR7bp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 1TB - Silver (Unlocked) Boxed Great Condition,540.0,2024-08-18,12 bids,https://www.ebay.co.uk/itm/315655184241?_nkw=iphone+13&epid=18049286579&hash=item497e83df71%3Ag%3Ae7cAAOSwGeZmuPiv&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn51ukvoX0svsUDV%2BH1NrPV3TayH8BmIy2Uuu1RPJ1Q39ZjdU67puyOPh45llsLTTQ0nKpZ4m2O6UwNZ6YROhIg05vDgfEWI05lBfbrNfqsgmTSNbixROACTa5D6qQtPMm%2F9rDwxeeLLGgTOmvHZ%2F0vXA%2BH92AEnO%2BBHZOx3jNfoMto5ydCXXi3eCt7N6cjYKIH%2BUFSpqu7mIGheEGfe%2BWp3mhQMlaUwGKYZqH8a31NLQ%3D%3D%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked),215.0,2024-08-18,17 bids,https://www.ebay.co.uk/itm/296625916215?_nkw=iphone+13&epid=17049280668&hash=item4510484937%3Ag%3ADL0AAOSweHFmuQlm&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkAl5%2FEwelW%2Fo3qWf85jvt8nO2Pm%2BfT%2BLAbae2AVi72FdIRm7E2JlWjWGTpfxNM%2BBWjG1kW%2B2RP0vdJirEE%2B3FhnmvmAqVgEII1g69Xic%2F1uUCpNNNC1osPNlMc93c5YPljE3UHYNhjAH9ZxL3u9xfWVtg%2FuxSgZKXFN16N9MQCrFmw%2BAIifp9BZRAsz2U0tMjxcqpJ3la8Mrs1ziSjGw6b1dCS7qhOJUkBStYo%2FAdhkGvZBzN7bu00xB1CQ1HyYihIKc%2BNsjv%2FAuiOpGTSBtEp%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
Apple iPhone 13 Mini 256GB - Blue (Unlocked),243.0,2024-08-18,25 bids,https://www.ebay.co.uk/itm/176519328724?_nkw=iphone+13&epid=19049287661&hash=item29195f33d4%3Ag%3AxM4AAOSwUuRmpMo-&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk%2FOw7t1%2FbRtsKoDaHB7Fwv9ZoUVcFc9o7kgRXEZQ1o7JIvGTaI53%2BMB9T1VM%2FDgfPhHiox9Y3G6mJX1qWCKVzPUMmd8PpoJ0rYfUhPcjXNzBNMvyVEUC5d72yPv51tCyayJpyZyukPQkslJeYBuWgMfRQKJhKFjeTnaetvxi6uLSFEkaGHdBJWy6V%2FKxOPdWWLMzbtgqCRY90FXHV0IyVyOfn3ZM69x8bPNJKsqJ4TCg%3D%3D%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Gold (Unlocked) Excellent Condition,415.0,2024-08-18,23 bids,https://www.ebay.co.uk/itm/196554849306?_nkw=iphone+13&epid=9049279808&hash=item2dc394fc1a%3Ag%3AuEQAAOSwrQlmuIfA&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnjuH4NTiWegPIMP1ZaTtMOohirS%2BQ9lb5zgpJd33PWSoAoIFzZ7k2tMnPXT1XUOlgwDZM%2FFq6mpViAbGyL3nwOD4Jey5FKseeHCoWkoJbGII8W0P8PV6rcmHFdyQghL0z9FyZKrP5WmQBAnXv992Tadqydf6qnkCHS7TO9BZVcpAbAO8KX7vVT6Gh2TcozEsV3nlhrtcxv%2Frtb%2B8MepP7j722uyW9CMfKp9ka63r9Z0A%3D%3D%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Pink (Unlocked),295.0,2024-08-18,24 bids,https://www.ebay.co.uk/itm/266951220373?_nkw=iphone+13&epid=15049284953&hash=item3e27885c95%3Ag%3AmQwAAOSwqR1mvknj&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkZzK1IvlzyttXQ4CL4EB7GKUuO2E1qTD6aCnhTGWMmxmGTEXRb7cmn%2FqMteZJwrQvWvKwgfITGjKqDIcyQWyCjMhs8vOlXoB2vR56aFA%2BhB1Adkx%2BZrPE0FKOHMGxdFhr7Wp2DgXhaZGSbex%2Bn6pddqh5mxjnsFsxDhT0Cfl6JF9S6qQpM%2FHfEeCQvefRrlUw7003cmYS7lHqdwEN8K1JVQtwmrfPpG2I%2FeLGRMUPL7eSm7EmkCKBYpAoGpaVlv93XRn56DHzXQ7T95LFkK94E%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
Apple iPhone 13,296.27,2024-08-18,44 bids,https://www.ebay.co.uk/itm/395589830807?_nkw=iphone+13&hash=item5c1afdc897%3Ag%3AQVgAAOSwzFFmuQPV&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkxhPLbj3%2BoGtUev%2BimNXTuN546U3V11dMEFWYif5%2BZZt2tCRen2QFUJ5dwYL8oYPjQ31ta5MScr1pmXfBqA6l4Vjyz790Gt4ufIjXPpkJ2BcwplIme5aekK7tTUc63NJIJG5%2FvPpqOdTGlgXycwJ8S13aDbkXgHP9XrOb9K2WbgRzQHiMF2%2BQhB58UiTi933H72FwC%2FiDBxjEbMKs6mQ0XJgs1mvmq6b4zEbJrmt2P9mrIipHoTJgUw0fO5m4wbwM%3D%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128gb - Blue Unlocked,242.0,2024-08-18,15 bids,https://www.ebay.co.uk/itm/186637720738?_nkw=iphone+13&epid=12049274306&hash=item2b74799ca2%3Ag%3AelMAAOSw779mwKz9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmvRGQYgSg1Te7U%2BySOG3A0g8PMHlnJ6musPvCYEPZ0KpnLLyFsOqb9OMMNktqsNM4O6ZNDJ3KtHERBCCqx0KBHdOJF7PISDUKkDm%2FfTxhGM019atmjQ%2Fe1p34FTBgHRV%2BO9z8DEpn%2B%2FkAC4mLmAIqlGjGhFE8b9LfzqupqtVmziDgeCwX0UnapHB3FsJu2%2BIvcMCSmMJJYU%2FToobBkMj7R501hDKIg4iSaqQ5WLtnONA%3D%3D%7Ctkp%3ABk9SR7jp-J-2ZA&LH_Auction=1
